,Practice.Code,IMD,Year
83418,K82615,11.84848369,2016
83419,K82615,12.14330898,2017
83420,K82615,12.43813426,2018
83421,K82615,12.73295955,2019
83422,K82615,12.73295955,2020
83423,K82615,12.73295955,2021
83424,K82615,12.73295955,2022
83425,K82615,12.73295955,2023
83426,K82615,12.73295955,2024
83427,K82615,12.73295955,2025
83428,K82616,9.481236399,2010
83429,K82616,9.481236399,2011
83430,K82616,9.481236399,2012
83431,K82616,9.481236399,2013
83432,K82616,9.481236399,2014
83433,K82616,9.481236399,2015
83434,K82616,9.481236399,2016
83435,K82616,9.481236399,2017
83436,K82616,9.481236399,2018
83437,K82616,9.481236399,2019
83438,K82616,9.481236399,2020
83439,K82616,9.481236399,2021
83440,K82616,9.481236399,2022
83441,K82616,9.481236399,2023
83442,K82616,9.481236399,2024
83443,K82616,9.481236399,2025
83444,K82617,9.886003873,2010
83445,K82617,10.0719568,2011
83446,K82617,10.25790972,2012
83447,K82617,10.44386264,2013
83448,K82617,10.62981557,2014
83449,K82617,10.81576849,2015
83450,K82617,10.65115729,2016
83451,K82617,10.48654609,2017
83452,K82617,10.32193489,2018
83453,K82617,10.15732369,2019
83454,K82617,10.15732369,2020
83455,K82617,10.15732369,2021
83456,K82617,10.15732369,2022
83457,K82617,10.15732369,2023
83458,K82617,10.15732369,2024
83459,K82617,10.15732369,2025
83460,K82618,4.223098193,2010
83461,K82618,4.337936472,2011
83462,K82618,4.452774752,2012
83463,K82618,4.567613031,2013
83464,K82618,4.682451311,2014
83465,K82618,4.79728959,2015
83466,K82618,5.010412103,2016
83467,K82618,5.223534616,2017
83468,K82618,5.436657129,2018
83469,K82618,5.649779642,2019
83470,K82618,5.649779642,2020
83471,K82618,5.649779642,2021
83472,K82618,5.649779642,2022
83473,K82618,5.649779642,2023
83474,K82618,5.649779642,2024
83475,K82618,5.649779642,2025
83476,K82621,6.499237586,2010
83477,K82621,6.336587604,2011
83478,K82621,6.173937621,2012
83479,K82621,6.011287639,2013
83480,K82621,5.848637656,2014
83481,K82621,5.685987674,2015
83482,K82621,5.827624689,2016
83483,K82621,5.969261704,2017
83484,K82621,6.110898718,2018
83485,K82621,6.252535733,2019
83486,K82621,6.252535733,2020
83487,K82621,6.252535733,2021
83488,K82621,6.252535733,2022
83489,K82621,6.252535733,2023
83490,K82621,6.252535733,2024
83491,K82621,6.252535733,2025
83492,K82631,9.865663439,2010
83493,K82631,9.982948351,2011
83494,K82631,10.10023326,2012
83495,K82631,10.21751818,2013
83496,K82631,10.33480309,2014
83497,K82631,10.452088,2015
83498,K82631,10.32880007,2016
83499,K82631,10.20551214,2017
83500,K82631,10.0822242,2018
83501,K82631,9.958936272,2019
83502,K82631,9.958936272,2020
83503,K82631,9.958936272,2021
83504,K82631,9.958936272,2022
83505,K82631,9.958936272,2023
83506,K82631,9.958936272,2024
83507,K82631,9.958936272,2025
83508,K82633,8.304359237,2010
83509,K82633,8.744724444,2011
83510,K82633,9.18508965,2012
83511,K82633,9.625454857,2013
83512,K82633,10.06582006,2014
83513,K82633,10.50618527,2015
83514,K82633,10.64573464,2016
83515,K82633,10.78528401,2017
83516,K82633,10.92483337,2018
83517,K82633,11.06438274,2019
83518,K82633,11.06438274,2020
83519,K82633,11.06438274,2021
83520,K82633,11.06438274,2022
83521,K82633,11.06438274,2023
83522,K82633,11.06438274,2024
83523,K82633,11.06438274,2025
83524,K83002,24.31368041,2010
83525,K83002,24.64566894,2011
83526,K83002,24.97765747,2012
83527,K83002,25.309646,2013
83528,K83002,25.64163453,2014
83529,K83002,25.97362306,2015
83530,K83002,25.99386751,2016
83531,K83002,26.01411196,2017
83532,K83002,26.0343564,2018
83533,K83002,26.05460085,2019
83534,K83002,26.05460085,2020
83535,K83002,26.05460085,2021
83536,K83002,26.05460085,2022
83537,K83002,26.05460085,2023
83538,K83002,26.05460085,2024
83539,K83002,26.05460085,2025
83540,K83003,22.89490389,2010
83541,K83003,23.58497909,2011
83542,K83003,24.27505429,2012
83543,K83003,24.96512948,2013
83544,K83003,25.65520468,2014
83545,K83003,26.34527988,2015
83546,K83003,26.03909794,2016
83547,K83003,25.73291599,2017
83548,K83003,25.42673405,2018
83549,K83003,25.1205521,2019
83550,K83003,25.1205521,2020
83551,K83003,25.1205521,2021
83552,K83003,25.1205521,2022
83553,K83003,25.1205521,2023
83554,K83003,25.1205521,2024
83555,K83003,25.1205521,2025
83556,K83004,6.045491356,2010
83557,K83004,6.534416992,2011
83558,K83004,7.023342628,2012
83559,K83004,7.512268263,2013
83560,K83004,8.001193899,2014
83561,K83004,8.490119535,2015
83562,K83004,8.490119535,2016
83563,K83004,8.490119535,2017
83564,K83004,8.490119535,2018
83565,K83004,8.490119535,2019
83566,K83004,8.490119535,2020
83567,K83004,8.490119535,2021
83568,K83004,8.490119535,2022
83569,K83004,8.490119535,2023
83570,K83004,8.490119535,2024
83571,K83004,8.490119535,2025
83572,K83005,22.75288721,2010
83573,K83005,24.31187137,2011
83574,K83005,25.87085553,2012
83575,K83005,27.42983969,2013
83576,K83005,28.98882385,2014
83577,K83005,30.54780801,2015
83578,K83005,30.25064276,2016
83579,K83005,29.9534775,2017
83580,K83005,29.65631225,2018
83581,K83005,29.35914699,2019
83582,K83005,29.35914699,2020
83583,K83005,29.35914699,2021
83584,K83005,29.35914699,2022
83585,K83005,29.35914699,2023
83586,K83005,29.35914699,2024
83587,K83005,29.35914699,2025
83588,K83006,16.3992876,2010
83589,K83006,17.25217112,2011
83590,K83006,18.10505463,2012
83591,K83006,18.95793815,2013
83592,K83006,19.81082166,2014
83593,K83006,20.66370518,2015
83594,K83006,20.69741899,2016
83595,K83006,20.73113281,2017
83596,K83006,20.76484662,2018
83597,K83006,20.79856043,2019
83598,K83006,20.79856043,2020
83599,K83006,20.79856043,2021
83600,K83006,20.79856043,2022
83601,K83006,20.79856043,2023
83602,K83006,20.79856043,2024
83603,K83006,20.79856043,2025
83604,K83007,14.62529645,2010
83605,K83007,15.142558,2011
83606,K83007,15.65981954,2012
83607,K83007,16.17708109,2013
83608,K83007,16.69434263,2014
83609,K83007,17.21160418,2015
83610,K83007,17.05725965,2016
83611,K83007,16.90291513,2017
83612,K83007,16.7485706,2018
83613,K83007,16.59422607,2019
83614,K83007,16.59422607,2020
83615,K83007,16.59422607,2021
83616,K83007,16.59422607,2022
83617,K83007,16.59422607,2023
83618,K83007,16.59422607,2024
83619,K83007,16.59422607,2025
83620,K83008,14.480932,2010
83621,K83008,14.95285981,2011
83622,K83008,15.42478762,2012
83623,K83008,15.89671543,2013
83624,K83008,16.36864324,2014
83625,K83008,16.84057105,2015
83626,K83008,16.66391341,2016
83627,K83008,16.48725577,2017
83628,K83008,16.31059812,2018
83629,K83008,16.13394048,2019
83630,K83008,16.13394048,2020
83631,K83008,16.13394048,2021
83632,K83008,16.13394048,2022
83633,K83008,16.13394048,2023
83634,K83008,16.13394048,2024
83635,K83008,16.13394048,2025
83636,K83009,10.51400511,2010
83637,K83009,11.22787197,2011
83638,K83009,11.94173883,2012
83639,K83009,12.6556057,2013
83640,K83009,13.36947256,2014
83641,K83009,14.08333942,2015
83642,K83009,13.98388794,2016
83643,K83009,13.88443645,2017
83644,K83009,13.78498497,2018
83645,K83009,13.68553348,2019
83646,K83009,13.68553348,2020
83647,K83009,13.68553348,2021
83648,K83009,13.68553348,2022
83649,K83009,13.68553348,2023
83650,K83009,13.68553348,2024
83651,K83009,13.68553348,2025
83652,K83010,18.81601049,2010
83653,K83010,19.18706729,2011
83654,K83010,19.55812409,2012
83655,K83010,19.9291809,2013
83656,K83010,20.3002377,2014
83657,K83010,20.6712945,2015
83658,K83010,20.69206996,2016
83659,K83010,20.71284542,2017
83660,K83010,20.73362088,2018
83661,K83010,20.75439634,2019
83662,K83010,20.75439634,2020
83663,K83010,20.75439634,2021
83664,K83010,20.75439634,2022
83665,K83010,20.75439634,2023
83666,K83010,20.75439634,2024
83667,K83010,20.75439634,2025
83668,K83011,18.24128592,2010
83669,K83011,18.87585072,2011
83670,K83011,19.51041551,2012
83671,K83011,20.14498031,2013
83672,K83011,20.7795451,2014
83673,K83011,21.4141099,2015
83674,K83011,21.32234866,2016
83675,K83011,21.23058742,2017
83676,K83011,21.13882617,2018
83677,K83011,21.04706493,2019
83678,K83011,21.04706493,2020
83679,K83011,21.04706493,2021
83680,K83011,21.04706493,2022
83681,K83011,21.04706493,2023
83682,K83011,21.04706493,2024
83683,K83011,21.04706493,2025
83684,K83012,19.62269463,2010
83685,K83012,20.3012936,2011
83686,K83012,20.97989256,2012
83687,K83012,21.65849153,2013
83688,K83012,22.33709049,2014
83689,K83012,23.01568946,2015
83690,K83012,22.78856931,2016
83691,K83012,22.56144917,2017
83692,K83012,22.33432902,2018
83693,K83012,22.10720887,2019
83694,K83012,22.10720887,2020
83695,K83012,22.10720887,2021
83696,K83012,22.10720887,2022
83697,K83012,22.10720887,2023
83698,K83012,22.10720887,2024
83699,K83012,22.10720887,2025
83700,K83013,18.41545505,2010
83701,K83013,19.45035416,2011
83702,K83013,20.48525327,2012
83703,K83013,21.52015239,2013
83704,K83013,22.5550515,2014
83705,K83013,23.58995061,2015
83706,K83013,23.65641124,2016
83707,K83013,23.72287187,2017
83708,K83013,23.7893325,2018
83709,K83013,23.85579313,2019
83710,K83013,23.85579313,2020
83711,K83013,23.85579313,2021
83712,K83013,23.85579313,2022
83713,K83013,23.85579313,2023
83714,K83013,23.85579313,2024
83715,K83013,23.85579313,2025
83716,K83014,23.92859645,2010
83717,K83014,24.93596438,2011
83718,K83014,25.94333231,2012
83719,K83014,26.95070025,2013
83720,K83014,27.95806818,2014
83721,K83014,28.96543611,2015
83722,K83014,28.38595004,2016
83723,K83014,27.80646398,2017
83724,K83014,27.22697791,2018
83725,K83014,26.64749184,2019
83726,K83014,26.64749184,2020
83727,K83014,26.64749184,2021
83728,K83014,26.64749184,2022
83729,K83014,26.64749184,2023
83730,K83014,26.64749184,2024
83731,K83014,26.64749184,2025
83732,K83015,15.42902598,2010
83733,K83015,16.21034158,2011
83734,K83015,16.99165717,2012
83735,K83015,17.77297277,2013
83736,K83015,18.55428836,2014
83737,K83015,19.33560396,2015
83738,K83015,19.06622594,2016
83739,K83015,18.79684792,2017
83740,K83015,18.52746989,2018
83741,K83015,18.25809187,2019
83742,K83015,18.25809187,2020
83743,K83015,18.25809187,2021
83744,K83015,18.25809187,2022
83745,K83015,18.25809187,2023
83746,K83015,18.25809187,2024
83747,K83015,18.25809187,2025
83748,K83016,25.19002597,2010
83749,K83016,25.19002597,2011
83750,K83016,25.19002597,2012
83751,K83016,25.19002597,2013
83752,K83016,25.19002597,2014
83753,K83016,25.19002597,2015
83754,K83016,25.19002597,2016
83755,K83016,25.19002597,2017
83756,K83016,25.19002597,2018
83757,K83016,25.19002597,2019
83758,K83016,25.19002597,2020
83759,K83016,25.19002597,2021
83760,K83016,25.19002597,2022
83761,K83016,25.19002597,2023
83762,K83016,25.19002597,2024
83763,K83016,25.19002597,2025
83764,K83017,10.1579652,2010
83765,K83017,10.80758713,2011
83766,K83017,11.45720907,2012
83767,K83017,12.106831,2013
83768,K83017,12.75645294,2014
83769,K83017,13.40607487,2015
83770,K83017,13.3800735,2016
83771,K83017,13.35407214,2017
83772,K83017,13.32807077,2018
83773,K83017,13.3020694,2019
83774,K83017,13.3020694,2020
83775,K83017,13.3020694,2021
83776,K83017,13.3020694,2022
83777,K83017,13.3020694,2023
83778,K83017,13.3020694,2024
83779,K83017,13.3020694,2025
83780,K83018,5.831825848,2010
83781,K83018,6.159423283,2011
83782,K83018,6.487020718,2012
83783,K83018,6.814618153,2013
83784,K83018,7.142215588,2014
83785,K83018,7.469813023,2015
83786,K83018,7.367827729,2016
83787,K83018,7.265842434,2017
83788,K83018,7.16385714,2018
83789,K83018,7.061871845,2019
83790,K83018,7.061871845,2020
83791,K83018,7.061871845,2021
83792,K83018,7.061871845,2022
83793,K83018,7.061871845,2023
83794,K83018,7.061871845,2024
83795,K83018,7.061871845,2025
83796,K83019,7.840306159,2010
83797,K83019,8.261159297,2011
83798,K83019,8.682012435,2012
83799,K83019,9.102865574,2013
83800,K83019,9.523718712,2014
83801,K83019,9.94457185,2015
83802,K83019,10.17541682,2016
83803,K83019,10.40626179,2017
83804,K83019,10.63710675,2018
83805,K83019,10.86795172,2019
83806,K83019,10.86795172,2020
83807,K83019,10.86795172,2021
83808,K83019,10.86795172,2022
83809,K83019,10.86795172,2023
83810,K83019,10.86795172,2024
83811,K83019,10.86795172,2025
83812,K83020,28.97720993,2010
83813,K83020,30.20175294,2011
83814,K83020,31.42629594,2012
83815,K83020,32.65083895,2013
83816,K83020,33.87538195,2014
83817,K83020,35.09992496,2015
83818,K83020,34.60635315,2016
83819,K83020,34.11278134,2017
83820,K83020,33.61920952,2018
83821,K83020,33.12563771,2019
83822,K83020,33.12563771,2020
83823,K83020,33.12563771,2021
83824,K83020,33.12563771,2022
83825,K83020,33.12563771,2023
83826,K83020,33.12563771,2024
83827,K83020,33.12563771,2025
83828,K83021,12.56673752,2010
83829,K83021,13.28872042,2011
83830,K83021,14.01070333,2012
83831,K83021,14.73268623,2013
83832,K83021,15.45466914,2014
83833,K83021,16.17665204,2015
83834,K83021,16.06380859,2016
83835,K83021,15.95096514,2017
83836,K83021,15.83812169,2018
83837,K83021,15.72527824,2019
83838,K83021,15.72527824,2020
83839,K83021,15.72527824,2021
83840,K83021,15.72527824,2022
83841,K83021,15.72527824,2023
83842,K83021,15.72527824,2024
83843,K83021,15.72527824,2025
83844,K83022,7.920516616,2010
83845,K83022,8.078911822,2011
83846,K83022,8.237307027,2012
83847,K83022,8.395702233,2013
83848,K83022,8.554097438,2014
83849,K83022,8.712492644,2015
83850,K83022,8.580215113,2016
83851,K83022,8.447937582,2017
83852,K83022,8.315660051,2018
83853,K83022,8.18338252,2019
83854,K83022,8.18338252,2020
83855,K83022,8.18338252,2021
83856,K83022,8.18338252,2022
83857,K83022,8.18338252,2023
83858,K83022,8.18338252,2024
83859,K83022,8.18338252,2025
83860,K83023,6.764050058,2010
83861,K83023,7.355546568,2011
83862,K83023,7.947043077,2012
83863,K83023,8.538539587,2013
83864,K83023,9.130036096,2014
83865,K83023,9.721532606,2015
83866,K83023,9.6713125,2016
83867,K83023,9.621092394,2017
83868,K83023,9.570872288,2018
83869,K83023,9.520652182,2019
83870,K83023,9.520652182,2020
83871,K83023,9.520652182,2021
83872,K83023,9.520652182,2022
83873,K83023,9.520652182,2023
83874,K83023,9.520652182,2024
83875,K83023,9.520652182,2025
83876,K83024,15.28778795,2010
83877,K83024,15.85183163,2011
83878,K83024,16.41587531,2012
83879,K83024,16.979919,2013
83880,K83024,17.54396268,2014
83881,K83024,18.10800636,2015
83882,K83024,17.88180314,2016
83883,K83024,17.65559992,2017
83884,K83024,17.4293967,2018
83885,K83024,17.20319348,2019
83886,K83024,17.20319348,2020
83887,K83024,17.20319348,2021
83888,K83024,17.20319348,2022
83889,K83024,17.20319348,2023
83890,K83024,17.20319348,2024
83891,K83024,17.20319348,2025
83892,K83025,27.56531512,2010
83893,K83025,28.40969648,2011
83894,K83025,29.25407784,2012
83895,K83025,30.09845919,2013
83896,K83025,30.94284055,2014
83897,K83025,31.78722191,2015
83898,K83025,31.22259061,2016
83899,K83025,30.65795931,2017
83900,K83025,30.09332801,2018
83901,K83025,29.52869671,2019
83902,K83025,29.52869671,2020
83903,K83025,29.52869671,2021
83904,K83025,29.52869671,2022
83905,K83025,29.52869671,2023
83906,K83025,29.52869671,2024
83907,K83025,29.52869671,2025
83908,K83026,20.7683023,2010
83909,K83026,21.96712205,2011
83910,K83026,23.1659418,2012
83911,K83026,24.36476156,2013
83912,K83026,25.56358131,2014
83913,K83026,26.76240106,2015
83914,K83026,26.63779153,2016
83915,K83026,26.513182,2017
83916,K83026,26.38857247,2018
83917,K83026,26.26396294,2019
83918,K83026,26.26396294,2020
83919,K83026,26.26396294,2021
83920,K83026,26.26396294,2022
83921,K83026,26.26396294,2023
83922,K83026,26.26396294,2024
83923,K83026,26.26396294,2025
83924,K83027,24.74795099,2010
83925,K83027,25.64998407,2011
83926,K83027,26.55201715,2012
83927,K83027,27.45405024,2013
83928,K83027,28.35608332,2014
83929,K83027,29.2581164,2015
83930,K83027,28.70632778,2016
83931,K83027,28.15453916,2017
83932,K83027,27.60275054,2018
83933,K83027,27.05096192,2019
83934,K83027,27.05096192,2020
83935,K83027,27.05096192,2021
83936,K83027,27.05096192,2022
83937,K83027,27.05096192,2023
83938,K83027,27.05096192,2024
83939,K83027,27.05096192,2025
83940,K83028,15.05972027,2010
83941,K83028,15.46802772,2011
83942,K83028,15.87633517,2012
83943,K83028,16.28464263,2013
83944,K83028,16.69295008,2014
83945,K83028,17.10125753,2015
83946,K83028,17.28693289,2016
83947,K83028,17.47260825,2017
83948,K83028,17.6582836,2018
83949,K83028,17.84395896,2019
83950,K83028,17.84395896,2020
83951,K83028,17.84395896,2021
83952,K83028,17.84395896,2022
83953,K83028,17.84395896,2023
83954,K83028,17.84395896,2024
83955,K83028,17.84395896,2025
83956,K83029,19.54163995,2010
83957,K83029,20.10407794,2011
83958,K83029,20.66651593,2012
83959,K83029,21.22895392,2013
83960,K83029,21.79139191,2014
83961,K83029,22.3538299,2015
83962,K83029,22.18978883,2016
83963,K83029,22.02574776,2017
83964,K83029,21.86170669,2018
83965,K83029,21.69766562,2019
83966,K83029,21.69766562,2020
83967,K83029,21.69766562,2021
83968,K83029,21.69766562,2022
83969,K83029,21.69766562,2023
83970,K83029,21.69766562,2024
83971,K83029,21.69766562,2025
83972,K83030,10.35281093,2010
83973,K83030,10.9060219,2011
83974,K83030,11.45923287,2012
83975,K83030,12.01244385,2013
83976,K83030,12.56565482,2014
83977,K83030,13.11886579,2015
83978,K83030,13.13487912,2016
83979,K83030,13.15089245,2017
83980,K83030,13.16690578,2018
83981,K83030,13.18291911,2019
83982,K83030,13.18291911,2020
83983,K83030,13.18291911,2021
83984,K83030,13.18291911,2022
83985,K83030,13.18291911,2023
83986,K83030,13.18291911,2024
83987,K83030,13.18291911,2025
83988,K83031,8.785085555,2010
83989,K83031,9.37835517,2011
83990,K83031,9.971624785,2012
83991,K83031,10.5648944,2013
83992,K83031,11.15816402,2014
83993,K83031,11.75143363,2015
83994,K83031,11.80713532,2016
83995,K83031,11.86283701,2017
83996,K83031,11.9185387,2018
83997,K83031,11.97424039,2019
83998,K83031,11.97424039,2020
83999,K83031,11.97424039,2021
84000,K83031,11.97424039,2022
84001,K83031,11.97424039,2023
84002,K83031,11.97424039,2024
84003,K83031,11.97424039,2025
84004,K83032,14.81636462,2010
84005,K83032,15.65134355,2011
84006,K83032,16.48632248,2012
84007,K83032,17.32130141,2013
84008,K83032,18.15628034,2014
84009,K83032,18.99125927,2015
84010,K83032,18.68169751,2016
84011,K83032,18.37213576,2017
84012,K83032,18.062574,2018
84013,K83032,17.75301224,2019
84014,K83032,17.75301224,2020
84015,K83032,17.75301224,2021
84016,K83032,17.75301224,2022
84017,K83032,17.75301224,2023
84018,K83032,17.75301224,2024
84019,K83032,17.75301224,2025
84020,K83033,25.8392171,2010
84021,K83033,26.87189805,2011
84022,K83033,27.904579,2012
84023,K83033,28.93725994,2013
84024,K83033,29.96994089,2014
84025,K83033,31.00262184,2015
84026,K83033,30.76411762,2016
84027,K83033,30.52561339,2017
84028,K83033,30.28710917,2018
84029,K83033,30.04860494,2019
84030,K83033,30.04860494,2020
84031,K83033,30.04860494,2021
84032,K83033,30.04860494,2022
84033,K83033,30.04860494,2023
84034,K83033,30.04860494,2024
84035,K83033,30.04860494,2025
84036,K83035,20.96617532,2010
84037,K83035,21.79553989,2011
84038,K83035,22.62490446,2012
84039,K83035,23.45426903,2013
84040,K83035,24.2836336,2014
84041,K83035,25.11299817,2015
84042,K83035,24.95721418,2016
84043,K83035,24.80143018,2017
84044,K83035,24.64564619,2018
84045,K83035,24.48986219,2019
84046,K83035,24.48986219,2020
84047,K83035,24.48986219,2021
84048,K83035,24.48986219,2022
84049,K83035,24.48986219,2023
84050,K83035,24.48986219,2024
84051,K83035,24.48986219,2025
84052,K83036,16.41856573,2010
84053,K83036,17.33716816,2011
84054,K83036,18.2557706,2012
84055,K83036,19.17437303,2013
84056,K83036,20.09297547,2014
84057,K83036,21.0115779,2015
84058,K83036,21.0440351,2016
84059,K83036,21.07649231,2017
84060,K83036,21.10894951,2018
84061,K83036,21.14140671,2019
84062,K83036,21.14140671,2020
84063,K83036,21.14140671,2021
84064,K83036,21.14140671,2022
84065,K83036,21.14140671,2023
84066,K83036,21.14140671,2024
84067,K83036,21.14140671,2025
84068,K83037,11.69908878,2010
84069,K83037,12.23450777,2011
84070,K83037,12.76992676,2012
84071,K83037,13.30534574,2013
84072,K83037,13.84076473,2014
84073,K83037,14.37618372,2015
84074,K83037,14.54023395,2016
84075,K83037,14.70428417,2017
84076,K83037,14.8683344,2018
84077,K83037,15.03238462,2019
84078,K83037,15.03238462,2020
84079,K83037,15.03238462,2021
84080,K83037,15.03238462,2022
84081,K83037,15.03238462,2023
84082,K83037,15.03238462,2024
84083,K83037,15.03238462,2025
84084,K83039,16.7339751,2010
84085,K83039,17.58488758,2011
84086,K83039,18.43580006,2012
84087,K83039,19.28671255,2013
84088,K83039,20.13762503,2014
84089,K83039,20.98853751,2015
84090,K83039,20.95355825,2016
84091,K83039,20.91857899,2017
84092,K83039,20.88359972,2018
84093,K83039,20.84862046,2019
84094,K83039,20.84862046,2020
84095,K83039,20.84862046,2021
84096,K83039,20.84862046,2022
84097,K83039,20.84862046,2023
84098,K83039,20.84862046,2024
84099,K83039,20.84862046,2025
84100,K83040,25.31529576,2010
84101,K83040,26.65779179,2011
84102,K83040,28.00028782,2012
84103,K83040,29.34278385,2013
84104,K83040,30.68527988,2014
84105,K83040,32.02777591,2015
84106,K83040,31.73905757,2016
84107,K83040,31.45033923,2017
84108,K83040,31.16162088,2018
84109,K83040,30.87290254,2019
84110,K83040,30.87290254,2020
84111,K83040,30.87290254,2021
84112,K83040,30.87290254,2022
84113,K83040,30.87290254,2023
84114,K83040,30.87290254,2024
84115,K83040,30.87290254,2025
84116,K83041,18.36822566,2010
84117,K83041,18.41225268,2011
84118,K83041,18.4562797,2012
84119,K83041,18.50030672,2013
84120,K83041,18.54433374,2014
84121,K83041,18.58836076,2015
84122,K83041,18.54787038,2016
84123,K83041,18.50737999,2017
84124,K83041,18.46688961,2018
84125,K83041,18.42639922,2019
84126,K83041,18.42639922,2020
84127,K83041,18.42639922,2021
84128,K83041,18.42639922,2022
84129,K83041,18.42639922,2023
84130,K83041,18.42639922,2024
84131,K83041,18.42639922,2025
84132,K83042,20.53758272,2010
84133,K83042,21.19198691,2011
84134,K83042,21.8463911,2012
84135,K83042,22.5007953,2013
84136,K83042,23.15519949,2014
84137,K83042,23.80960368,2015
84138,K83042,23.70752077,2016
84139,K83042,23.60543785,2017
84140,K83042,23.50335494,2018
84141,K83042,23.40127202,2019
84142,K83042,23.40127202,2020
84143,K83042,23.40127202,2021
84144,K83042,23.40127202,2022
84145,K83042,23.40127202,2023
84146,K83042,23.40127202,2024
84147,K83042,23.40127202,2025
84148,K83043,20.89068302,2010
84149,K83043,21.59681012,2011
84150,K83043,22.30293723,2012
84151,K83043,23.00906433,2013
84152,K83043,23.71519144,2014
84153,K83043,24.42131854,2015
84154,K83043,24.17482925,2016
84155,K83043,23.92833996,2017
84156,K83043,23.68185067,2018
84157,K83043,23.43536138,2019
84158,K83043,23.43536138,2020
84159,K83043,23.43536138,2021
84160,K83043,23.43536138,2022
84161,K83043,23.43536138,2023
84162,K83043,23.43536138,2024
84163,K83043,23.43536138,2025
84164,K83044,13.60662439,2010
84165,K83044,14.032324,2011
84166,K83044,14.4580236,2012
84167,K83044,14.88372321,2013
84168,K83044,15.30942281,2014
84169,K83044,15.73512242,2015
84170,K83044,15.68443986,2016
84171,K83044,15.6337573,2017
84172,K83044,15.58307473,2018
84173,K83044,15.53239217,2019
84174,K83044,15.53239217,2020
84175,K83044,15.53239217,2021
84176,K83044,15.53239217,2022
84177,K83044,15.53239217,2023
84178,K83044,15.53239217,2024
84179,K83044,15.53239217,2025
84180,K83047,18.48188301,2010
84181,K83047,19.49533822,2011
84182,K83047,20.50879343,2012
84183,K83047,21.52224865,2013
84184,K83047,22.53570386,2014
84185,K83047,23.54915907,2015
84186,K83047,23.37891018,2016
84187,K83047,23.20866128,2017
84188,K83047,23.03841239,2018
84189,K83047,22.86816349,2019
84190,K83047,22.86816349,2020
84191,K83047,22.86816349,2021
84192,K83047,22.86816349,2022
84193,K83047,22.86816349,2023
84194,K83047,22.86816349,2024
84195,K83047,22.86816349,2025
84196,K83048,25.77050834,2010
84197,K83048,27.31626972,2011
84198,K83048,28.86203111,2012
84199,K83048,30.40779249,2013
84200,K83048,31.95355388,2014
84201,K83048,33.49931526,2015
84202,K83048,33.35921654,2016
84203,K83048,33.21911782,2017
84204,K83048,33.0790191,2018
84205,K83048,32.93892038,2019
84206,K83048,32.93892038,2020
84207,K83048,32.93892038,2021
84208,K83048,32.93892038,2022
84209,K83048,32.93892038,2023
84210,K83048,32.93892038,2024
84211,K83048,32.93892038,2025
84212,K83049,5.855928008,2010
84213,K83049,6.225071843,2011
84214,K83049,6.594215679,2012
84215,K83049,6.963359514,2013
84216,K83049,7.33250335,2014
84217,K83049,7.701647185,2015
84218,K83049,7.662521502,2016
84219,K83049,7.623395819,2017
84220,K83049,7.584270135,2018
84221,K83049,7.545144452,2019
84222,K83049,7.545144452,2020
84223,K83049,7.545144452,2021
84224,K83049,7.545144452,2022
84225,K83049,7.545144452,2023
84226,K83049,7.545144452,2024
84227,K83049,7.545144452,2025
84228,K83050,20.4699926,2010
84229,K83050,21.40897576,2011
84230,K83050,22.34795893,2012
84231,K83050,23.28694209,2013
84232,K83050,24.22592526,2014
84233,K83050,25.16490842,2015
84234,K83050,25.02516794,2016
84235,K83050,24.88542746,2017
84236,K83050,24.74568697,2018
84237,K83050,24.60594649,2019
84238,K83050,24.60594649,2020
84239,K83050,24.60594649,2021
84240,K83050,24.60594649,2022
84241,K83050,24.60594649,2023
84242,K83050,24.60594649,2024
84243,K83050,24.60594649,2025
84244,K83051,17.7196104,2010
84245,K83051,18.64161905,2011
84246,K83051,19.5636277,2012
84247,K83051,20.48563636,2013
84248,K83051,21.40764501,2014
84249,K83051,22.32965366,2015
84250,K83051,22.40918509,2016
84251,K83051,22.48871652,2017
84252,K83051,22.56824795,2018
84253,K83051,22.64777938,2019
84254,K83051,22.64777938,2020
84255,K83051,22.64777938,2021
84256,K83051,22.64777938,2022
84257,K83051,22.64777938,2023
84258,K83051,22.64777938,2024
84259,K83051,22.64777938,2025
84260,K83052,5.715270121,2010
84261,K83052,6.140107608,2011
84262,K83052,6.564945095,2012
84263,K83052,6.989782583,2013
84264,K83052,7.41462007,2014
84265,K83052,7.839457557,2015
84266,K83052,7.733447663,2016
84267,K83052,7.627437769,2017
84268,K83052,7.521427874,2018
84269,K83052,7.41541798,2019
84270,K83052,7.41541798,2020
84271,K83052,7.41541798,2021
84272,K83052,7.41541798,2022
84273,K83052,7.41541798,2023
84274,K83052,7.41541798,2024
84275,K83052,7.41541798,2025
84276,K83053,6.479516351,2010
84277,K83053,7.161810062,2011
84278,K83053,7.844103773,2012
84279,K83053,8.526397484,2013
84280,K83053,9.208691195,2014
84281,K83053,9.890984906,2015
84282,K83053,9.937209882,2016
84283,K83053,9.983434858,2017
84284,K83053,10.02965983,2018
84285,K83053,10.07588481,2019
84286,K83053,10.07588481,2020
84287,K83053,10.07588481,2021
84288,K83053,10.07588481,2022
84289,K83053,10.07588481,2023
84290,K83053,10.07588481,2024
84291,K83053,10.07588481,2025
